file	import_type	module	resolved
app/sdk/modifiers/modifierStartTurnWatchEquipArtifact.coffee	require	app/sdk/cards/factionsLookup.coffee	app/sdk/cards/factionsLookup.coffee
app/sdk/modifiers/modifierStartTurnWatchEquipArtifact.coffee	require	underscore	underscore
app/sdk/modifiers/modifierStartTurnWatchEquipArtifact.coffee	require	i18next	i18next
app/sdk/modifiers/modifierStartTurnWatchImmolateDamagedMinions.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchImmolateDamagedMinions.coffee	require	app/sdk/actions/healAction	app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierStartTurnWatchImmolateDamagedMinions.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierStartTurnWatchImmolateDamagedMinions.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/actions/playCardAction	app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	app/sdk/cards/factionsLookup.coffee	app/sdk/cards/factionsLookup.coffee
app/sdk/modifiers/modifierStartTurnWatchPlaySpell.coffee	require	underscore	underscore
app/sdk/modifiers/modifierStartTurnWatchPutCardInHand.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchPutCardInHand.coffee	require	app/sdk/actions/killAction	app/sdk/actions/killAction.coffee
app/sdk/modifiers/modifierStartTurnWatchPutCardInHand.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierStartTurnWatchPutCardInOpponentsHand.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchPutCardInOpponentsHand.coffee	require	app/sdk/actions/putCardInHandAction	app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierStartTurnWatchRemoveEntity.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchRemoveEntity.coffee	require	app/sdk/actions/removeAction	app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/common/utils/utils_position	app/common/utils/utils_position.js
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/sdk/actions/playCardAction	app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierStartTurnWatchRespawnClones.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierStartTurnWatchRestoreChargeToArtifacts.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchRestoreChargeToArtifacts.coffee	require	app/sdk/actions/restoreChargeToAllArtifactsAction	app/sdk/actions/restoreChargeToAllArtifactsAction.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/common/utils/utils_position	app/common/utils/utils_position.js
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee	require	app/sdk/actions/playCardAction	app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnTile.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchSpawnTile.coffee	require	./modifierStartTurnWatchSpawnEntity	app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee
app/sdk/modifiers/modifierStartTurnWatchSpawnTile.coffee	require	app/common/utils/utils_position	app/common/utils/utils_position.js
app/sdk/modifiers/modifierStartTurnWatchSummonDervish.coffee	require	./modifierStartTurnWatchSpawnEntity	app/sdk/modifiers/modifierStartTurnWatchSpawnEntity.coffee
app/sdk/modifiers/modifierStartTurnWatchSummonDervish.coffee	require	app/sdk/cards/cardsLookupComplete	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierStartTurnWatchSummonDervish.coffee	require	i18next	i18next
app/sdk/modifiers/modifierStartTurnWatchSwapStats.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchSwapStats.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierStartTurnWatchSwapStats.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchTeleportRandomSpace.coffee	require	./modifierStartTurnWatch	app/sdk/modifiers/modifierStartTurnWatch.coffee
app/sdk/modifiers/modifierStartTurnWatchTeleportRandomSpace.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierStartTurnWatchTeleportRandomSpace.coffee	require	app/sdk/actions/randomTeleportAction	app/sdk/actions/randomTeleportAction.coffee
app/sdk/modifiers/modifierStartTurnWatchTeleportRandomSpace.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStartTurnWatchTeleportRandomSpace.coffee	require	underscore	underscore
app/sdk/modifiers/modifierStartsInHand.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierStrikeback.coffee	require	app/common/event_types	app/common/event_types.js
app/sdk/modifiers/modifierStrikeback.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStrikeback.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierStrikeback.coffee	require	./modifierBlastAttack	app/sdk/modifiers/modifierBlastAttack.coffee
app/sdk/modifiers/modifierStrikeback.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierStrikeback.coffee	require	app/sdk/actions/forcedAttackAction	app/sdk/actions/forcedAttackAction.coffee
app/sdk/modifiers/modifierStun.coffee	require	./modifierStunned	app/sdk/modifiers/modifierStunned.coffee
app/sdk/modifiers/modifierStunWhenAttacked.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierStunWhenAttacked.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierStunWhenAttacked.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierStunWhenAttacked.coffee	require	./modifierStunnedVanar	app/sdk/modifiers/modifierStunnedVanar.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierStunned.coffee	require	app/common/logger	app/common/logger.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/sdk/actions/refreshExhaustionAction	app/sdk/actions/refreshExhaustionAction.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/sdk/actions/applyExhaustionAction	app/sdk/actions/applyExhaustionAction.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/sdk/actions/attackAction	app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/sdk/actions/moveAction	app/sdk/actions/moveAction.coffee
app/sdk/modifiers/modifierStunned.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierStunned.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierStunned.coffee	require	underscore	underscore
app/sdk/modifiers/modifierStunned.coffee	require	i18next	i18next
app/sdk/modifiers/modifierStunnedVanar.coffee	require	./modifierStunned	app/sdk/modifiers/modifierStunned.coffee
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	app/sdk/actions/replaceCardFromHandAction	app/sdk/actions/replaceCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	app/sdk/actions/playCardSilentlyAction	app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierSummonSelfOnReplace.coffee	require	app/sdk/actions/damageAction	app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierSummonWatch.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatch.coffee	require	app/sdk/actions/applyCardToBoardAction	app/sdk/actions/applyCardToBoardAction.coffee
app/sdk/modifiers/modifierSummonWatch.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatch.coffee	require	app/sdk/actions/playCardAsTransformAction	app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatch.coffee	require	app/sdk/actions/cloneEntityAsTransformAction	app/sdk/actions/cloneEntityAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee	require	app/sdk/actions/applyCardToBoardAction	app/sdk/actions/applyCardToBoardAction.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee	require	app/sdk/actions/playCardAsTransformAction	app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee	require	app/sdk/actions/cloneEntityAsTransformAction	app/sdk/actions/cloneEntityAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerApplyModifiers.coffee	require	./modifierSummonWatchAnyPlayer	app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerApplyModifiers.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerApplyModifiers.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierSummonWatchAnyPlayer	app/sdk/modifiers/modifierSummonWatchAnyPlayer.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierFrenzy	app/sdk/modifiers/modifierFrenzy.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierFlying	app/sdk/modifiers/modifierFlying.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierTranscendance	app/sdk/modifiers/modifierTranscendance.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierProvoke	app/sdk/modifiers/modifierProvoke.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierRanged	app/sdk/modifiers/modifierRanged.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierFirstBlood	app/sdk/modifiers/modifierFirstBlood.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierRebirth	app/sdk/modifiers/modifierRebirth.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierBlastAttack	app/sdk/modifiers/modifierBlastAttack.coffee
app/sdk/modifiers/modifierSummonWatchAnyPlayerHsuku.coffee	require	./modifierForcefield	app/sdk/modifiers/modifierForcefield.coffee
app/sdk/modifiers/modifierSummonWatchAnywhereByRaceBuffSelf.coffee	require	./modifierSummonWatchByRaceBuffSelf	app/sdk/modifiers/modifierSummonWatchByRaceBuffSelf.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiersToBoth.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiersToRanged.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiersToRanged.coffee	require	./modifierSummonWatchApplyModifiers	app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee
app/sdk/modifiers/modifierSummonWatchApplyModifiersToRanged.coffee	require	./modifierRanged	app/sdk/modifiers/modifierRanged.coffee
app/sdk/modifiers/modifierSummonWatchBuffSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchBuffSelf.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchBuffSelf.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchBurnOpponentCards.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchBurnOpponentCards.coffee	require	app/sdk/actions/burnCardAction	app/sdk/actions/burnCardAction.coffee
app/sdk/modifiers/modifierSummonWatchByCardBuffTarget.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchByCardBuffTarget.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByEntityBuffSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByEntityBuffSelf.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchByEntityBuffSelf.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchByRaceBuffSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByRaceBuffSelf.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchByRaceDamageEnemyMinion.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByRaceDamageEnemyMinion.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchByRaceDamageEnemyMinion.coffee	require	app/sdk/actions/randomDamageAction	app/sdk/actions/randomDamageAction.coffee
app/sdk/modifiers/modifierSummonWatchByRaceDamageEnemyMinion.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchByRaceDamageEnemyMinion.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSummonWatchByRaceHealToFull.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByRaceHealToFull.coffee	require	app/sdk/actions/healAction	app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierSummonWatchByRaceSummonCopy.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchByRaceSummonCopy.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSummonWatchByRaceSummonCopy.coffee	require	app/sdk/actions/cloneEntityAction	app/sdk/actions/cloneEntityAction.coffee
app/sdk/modifiers/modifierSummonWatchByRaceSummonCopy.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchDreadnaught.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchDreadnaught.coffee	require	./modifierSummonWatchByCardBuffTarget	app/sdk/modifiers/modifierSummonWatchByCardBuffTarget.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBar.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBar.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee	require	app/sdk/actions/playCardAsTransformAction	app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee	require	app/sdk/actions/cloneEntityAsTransformAction	app/sdk/actions/cloneEntityAsTransformAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayerApplyModifiers.coffee	require	./modifierSummonWatchFromActionBarAnyPlayer	app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayer.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayerApplyModifiers.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarAnyPlayerApplyModifiers.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarApplyModifiers.coffee	require	./modifierSummonWatchApplyModifiers	app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarApplyModifiers.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarApplyModifiers.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	require	./modifierOpeningGambit	app/sdk/modifiers/modifierOpeningGambit.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByRaceBothPlayersDraw.coffee	require	./modifierSummonWatchFromActionBar	app/sdk/modifiers/modifierSummonWatchFromActionBar.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarByRaceBothPlayersDraw.coffee	require	app/sdk/actions/drawCardAction	app/sdk/actions/drawCardAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarSpawnEntity.coffee	require	./modifierSummonWatchSpawnEntity	app/sdk/modifiers/modifierSummonWatchSpawnEntity.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarSpawnEntity.coffee	require	app/sdk/actions/playCardFromHandAction	app/sdk/actions/playCardFromHandAction.coffee
app/sdk/modifiers/modifierSummonWatchFromActionBarSpawnEntity.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchFromEggApplyModifiers.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchFromEggApplyModifiers.coffee	require	app/sdk/actions/applyCardToBoardAction	app/sdk/actions/applyCardToBoardAction.coffee
app/sdk/modifiers/modifierSummonWatchFromEggApplyModifiers.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchFromEggApplyModifiers.coffee	require	./modifierEgg	app/sdk/modifiers/modifierEgg.coffee
app/sdk/modifiers/modifierSummonWatchHealSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchHealSelf.coffee	require	app/sdk/actions/healAction	app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierSummonWatchHealSelf.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchHealSelf.coffee	require	app/common/config	app/common/config.js
app/sdk/modifiers/modifierSummonWatchHydrax.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchHydrax.coffee	require	app/sdk/cards/racesLookup	app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierSummonWatchIfLowAttackSummonedBuffSelf.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchIfLowAttackSummonedBuffSelf.coffee	require	./modifier	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierSummonWatchIfLowAttackSummonedBuffSelf.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/cards/cardType	app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/cards/racesLookup	app/sdk/cards/racesLookup.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	./modifierSummonWatch	app/sdk/modifiers/modifierSummonWatch.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierBackstab	app/sdk/modifiers/modifierBackstab.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierBlastAttack	app/sdk/modifiers/modifierBlastAttack.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierTranscendance	app/sdk/modifiers/modifierTranscendance.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierFlying	app/sdk/modifiers/modifierFlying.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierForcefield	app/sdk/modifiers/modifierForcefield.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierFrenzy	app/sdk/modifiers/modifierFrenzy.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierGrow	app/sdk/modifiers/modifierGrow.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierProvoke	app/sdk/modifiers/modifierProvoke.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierRanged	app/sdk/modifiers/modifierRanged.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierRebirth	app/sdk/modifiers/modifierRebirth.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierFirstBlood	app/sdk/modifiers/modifierFirstBlood.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierAirdrop	app/sdk/modifiers/modifierAirdrop.coffee
app/sdk/modifiers/modifierSummonWatchMechsShareKeywords.coffee	require	app/sdk/modifiers/modifierInvulnerable	app/sdk/modifiers/modifierInvulnerable.coffee
app/sdk/modifiers/modifierSummonWatchNearbyAnyPlayerApplyModifiers.coffee	require	./modifierSummonWatchAnyPlayerApplyModifiers	app/sdk/modifiers/modifierSummonWatchAnyPlayerApplyModifiers.coffee
app/sdk/modifiers/modifierSummonWatchNearbyAnyPlayerApplyModifiers.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchNearbyAnyPlayerApplyModifiers.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiers.coffee	require	./modifierSummonWatchApplyModifiers	app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiers.coffee	require	app/common/utils/utils_game_session	app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiers.coffee	require	app/sdk/helpers/stringifiers	app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierSummonWatchNearbyApplyModifiersOncePerTurn.coffee	require	./modifierSummonWatchApplyModifiers	app/sdk/modifiers/modifierSummonWatchApplyModifiers.coffee
