file	references
app/sdk/modifiers/modifierFate.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/replaceCardFromHandAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/action.coffee|i18next
app/sdk/modifiers/modifierFateAbyssianDyingQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/playSignatureCardAction.coffee|app/sdk/modifiers/modifierQuestStatusAbyssian.coffee|underscore|i18next
app/sdk/modifiers/modifierFateLyonarSmallMinionQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/actions/playCardAsTransformAction.coffee|app/sdk/actions/cloneEntityAsTransformAction.coffee|app/sdk/modifiers/modifierQuestStatusLyonar.coffee|underscore|i18next
app/sdk/modifiers/modifierFateMagmarBuffQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/playSignatureCardAction.coffee|app/sdk/actions/applyModifierAction.coffee|app/sdk/modifiers/modifierQuestStatusMagmar.coffee|underscore|i18next
app/sdk/modifiers/modifierFateSingleton.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/actions/drawCardAction.coffee|app/sdk/actions/removeCardFromDeckAction.coffee|app/sdk/actions/putCardInDeckAction.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/playerModifiers/playerModifierEmblemSummonWatchSingletonQuest.coffee|app/sdk/modifiers/modifierQuestStatusNeutral.coffee|app/sdk/cards/cardsLookupComplete.coffee|i18next
app/sdk/modifiers/modifierFateSonghaiMinionQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/modifiers/modifierQuestStatusSonghai.coffee|underscore|i18next
app/sdk/modifiers/modifierFateVanarTokenQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/actions/cloneEntityAction.coffee|app/sdk/actions/swapUnitAllegianceAction.coffee|app/sdk/actions/removeAction.coffee|app/sdk/playerModifiers/playerModifierEmblemSummonWatchVanarTokenQuest.coffee|app/sdk/modifiers/modifierQuestStatusVanar.coffee|i18next
app/sdk/modifiers/modifierFateVetruvianMovementQuest.coffee	app/sdk/modifiers/modifierFate.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/actions/moveAction.coffee|app/sdk/actions/teleportAction.coffee|app/sdk/actions/swapGeneralAction.coffee|app/sdk/actions/swapUnitsAction.coffee|app/sdk/playerModifiers/playerModifierEmblemSituationalVetQuestFrenzy.coffee|app/sdk/modifiers/modifierQuestStatusVetruvian.coffee|i18next
app/sdk/modifiers/modifierFeralu.coffee	app/common/config.js|app/sdk/modifiers/modifier.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/modifiers/modifierBelongsToAllRaces.coffee
app/sdk/modifiers/modifierFirstBlood.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/refreshExhaustionAction.coffee|app/sdk/actions/applyExhaustionAction.coffee|i18next
app/sdk/modifiers/modifierFlying.coffee	app/common/config.js|app/sdk/modifiers/modifier.coffee|i18next
app/sdk/modifiers/modifierForcefield.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierForcefieldAbsorb.coffee|i18next
app/sdk/modifiers/modifierForcefieldAbsorb.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierForgedArtifactDescription.coffee	app/sdk/modifiers/modifier.coffee|i18next
app/sdk/modifiers/modifierFrenzy.coffee	app/common/event_types.js|app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/actions/forcedAttackAction.coffee|app/sdk/cards/cardType.coffee|i18next
app/sdk/modifiers/modifierFriendlyDeathWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/dieAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierFriendlyDeathWatchForBattlePetDrawCard.coffee	app/sdk/modifiers/modifierFriendlyDeathWatch.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierFriendsguard.coffee	app/sdk/modifiers/modifierFriendlyDeathWatch.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/playCardAsTransformAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/removeAction.coffee
app/sdk/modifiers/modifierGainAttackWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/applyModifierAction.coffee
app/sdk/modifiers/modifierGainAttackWatchBuffSelfBySameThisTurn.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierGainAttackWatch.coffee|i18next
app/sdk/modifiers/modifierGrow.coffee	app/sdk/modifiers/modifierStartTurnWatchBuffSelf.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierGrowOnBothTurns.coffee|i18next
app/sdk/modifiers/modifierGrowOnBothTurns.coffee	app/sdk/modifiers/modifier.coffee|i18next
app/sdk/modifiers/modifierGrowPermanent.coffee	app/sdk/modifiers/modifierGrow.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierGrowOnBothTurns.coffee
app/sdk/modifiers/modifierHPChange.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/healAction.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierHPChangeSummonEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierHPChange.coffee|underscore
app/sdk/modifiers/modifierHPThresholdGainModifiers.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierRanged.coffee|app/sdk/modifiers/modifierForcefield.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierTranscendance.coffee|app/sdk/modifiers/modifierHPChange.coffee|i18next
app/sdk/modifiers/modifierHallowedGround.coffee	app/sdk/modifiers/modifierEndTurnWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/healAction.coffee|i18next
app/sdk/modifiers/modifierHallowedGroundBuff.coffee	app/sdk/modifiers/modifier.coffee|i18next
app/sdk/modifiers/modifierHasBackstab.coffee	app/sdk/modifiers/modifierBackstab.coffee|i18next
app/sdk/modifiers/modifierHealSelfWhenDealingDamage.coffee	app/common/logger.coffee|app/sdk/actions/healAction.coffee|app/sdk/actions/damageAction.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierHealWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierHealWatchBuffGeneral.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierHealWatch.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierHealWatchBuffSelf.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierHealWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee|i18next
app/sdk/modifiers/modifierHealWatchDamageNearbyEnemies.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierHealWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierHealWatchDamageRandomEnemy.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierHealWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/randomDamageAction.coffee
app/sdk/modifiers/modifierHealWatchPutCardInHand.coffee	app/sdk/modifiers/modifierHealWatch.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierImmune.coffee	app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierImmuneToAttacks.coffee	app/sdk/modifiers/modifierImmune.coffee|app/sdk/actions/attackAction.coffee|i18next
app/sdk/modifiers/modifierImmuneToAttacksByGeneral.coffee	app/sdk/modifiers/modifierImmuneToAttacks.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierImmuneToAttacksByMinions.coffee	app/sdk/modifiers/modifierImmuneToAttacks.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierImmuneToAttacksByRanged.coffee	app/sdk/modifiers/modifierImmuneToAttacks.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierImmuneToDamage.coffee	app/common/event_types.js|app/common/logger.coffee|app/sdk/modifiers/modifierImmune.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierImmuneToDamageByGeneral.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/attackAction.coffee|i18next
app/sdk/modifiers/modifierImmuneToDamageByRanged.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierImmuneToDamageBySpells.coffee	app/common/logger.coffee|app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/cards/cardType.coffee|i18next
app/sdk/modifiers/modifierImmuneToDamageByWeakerEnemies.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierImmuneToDamageFromEnemyMinions.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierImmuneToDamageFromMinionsAndGenerals.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|i18next
app/sdk/modifiers/modifierImmuneToDamageOnEnemyTurn.coffee	app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierImmuneToSpellDamage.coffee	app/common/logger.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierImmuneToDamage.coffee|app/sdk/actions/damageAction.coffee|app/sdk/actions/applyCardToBoardAction.coffee|i18next
app/sdk/modifiers/modifierImmuneToSpells.coffee	app/common/logger.coffee|app/sdk/modifiers/modifierImmune.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/common/utils/utils_position.js|app/sdk/cards/cardType.coffee|i18next
app/sdk/modifiers/modifierImmuneToSpellsByEnemy.coffee	app/common/logger.coffee|app/sdk/modifiers/modifierImmuneToSpells.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/common/utils/utils_position.js|app/sdk/cards/cardType.coffee|i18next
app/sdk/modifiers/modifierInfiltrate.coffee	app/sdk/modifiers/modifierSituationalBuffSelf.coffee|app/sdk/cards/cardType.coffee|app/common/config.js|underscore|app/sdk/modifiers/modifierAlwaysInfiltrated.coffee|app/sdk/modifiers/modifierProvidesAlwaysInfiltrated.coffee|i18next
app/sdk/modifiers/modifierInkhornGaze.coffee	app/sdk/modifiers/modifierDyingWish.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/racesLookup.coffee|i18next
app/sdk/modifiers/modifierInquisitorKron.coffee	app/sdk/modifiers/modifierReplaceWatchSpawnEntity.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierIntensify.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/applyCardToBoardAction.coffee
app/sdk/modifiers/modifierIntensifyBuffSelf.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/modifiers/modifier.coffee
app/sdk/modifiers/modifierIntensifyDamageEnemyGeneral.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierIntensifyDamageNearby.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierIntensifyOneManArmy.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/actions/putCardInDeckAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierIntensifySpawnEntitiesNearby.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierIntensifyTempBuffNearbyMinion.coffee	app/sdk/modifiers/modifierIntensify.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierInvalidateRush.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierFirstBlood.coffee|app/sdk/actions/refreshExhaustionAction.coffee
app/sdk/modifiers/modifierInvulnerable.coffee	app/sdk/modifiers/modifierUntargetable.coffee|app/sdk/actions/dieAction.coffee|app/sdk/actions/damageAction.coffee|app/sdk/actions/healAction.coffee|app/sdk/actions/hurtingDamageAction.coffee|app/sdk/actions/attackAction.coffee|app/sdk/actions/moveAction.coffee|app/sdk/actions/resignAction.coffee|i18next
app/sdk/modifiers/modifierKillWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/dieAction.coffee
app/sdk/modifiers/modifierKillWatchAndSurvive.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/dieAction.coffee
app/sdk/modifiers/modifierKillWatchAndSurviveScarzig.coffee	app/sdk/modifiers/modifierKillWatchAndSurvive.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/removeAction.coffee|app/sdk/actions/playCardAsTransformAction.coffee|app/sdk/modifiers/modifierTransformed.coffee|app/sdk/actions/removeCardFromHandAction.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/actions/removeCardFromDeckAction.coffee|app/sdk/actions/putCardInDeckAction.coffee
app/sdk/modifiers/modifierKillWatchBounceEnemyToActionBar.coffee	app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierKillWatchDeceptibot.coffee	app/common/config.js|app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/cardType.coffee|app/common/utils/utils_game_session.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierKillWatchHealSelf.coffee	app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierKillWatchRefreshExhaustion.coffee	app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/refreshExhaustionAction.coffee
app/sdk/modifiers/modifierKillWatchRefreshExhaustionIfTargetStunned.coffee	app/sdk/modifiers/modifierKillWatchRefreshExhaustion.coffee|app/sdk/modifiers/modifierStunned.coffee
app/sdk/modifiers/modifierKillWatchRespawnEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierKillWatchSpawnCopyNearby.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/rarityLookup.coffee
app/sdk/modifiers/modifierKillWatchSpawnEgg.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/modifiers/modifierEgg.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierKillWatchSpawnEnemyEntity.coffee	app/sdk/modifiers/modifierKillWatchSpawnEntity.coffee
app/sdk/modifiers/modifierKillWatchSpawnEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierKillWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierManaCostChange.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/applyCardToBoardAction.coffee|underscore|i18next
app/sdk/modifiers/modifierMechazorWatchPutMechazorInHand.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/putCardInHandAction.coffee
app/sdk/modifiers/modifierMirage.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/removeAction.coffee|i18next
app/sdk/modifiers/modifierMyAttackMinionWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyAttackMinionWatchKillTargetSummonThisOnSpace.coffee	app/sdk/modifiers/modifierMyAttackMinionWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/killAction.coffee
app/sdk/modifiers/modifierMyAttackMinionWatchStealGeneralHealth.coffee	app/sdk/modifiers/modifierMyAttackMinionWatch.coffee|app/sdk/actions/healAction.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyAttackOrAttackedWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/actions/forcedAttackAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyAttackOrAttackedWatchDrawCard.coffee	app/sdk/modifiers/modifierMyAttackOrAttackedWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/drawCardAction.coffee
app/sdk/modifiers/modifierMyAttackOrAttackedWatchSpawnMinionNearby.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/modifiers/modifierMyAttackOrAttackedWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierMyAttackOrCounterattackWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/actions/forcedAttackAction.coffee|app/sdk/modifiers/modifierStrikeback.coffee
app/sdk/modifiers/modifierMyAttackOrCounterattackWatchApplyModifiersToFriendlyMinions.coffee	app/sdk/modifiers/modifierMyAttackOrCounterattackWatch.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyAttackOrCounterattackWatchDamageRandomEnemy.coffee	app/sdk/modifiers/modifierMyAttackOrCounterattackWatch.coffee|app/sdk/actions/randomDamageAction.coffee
app/sdk/modifiers/modifierMyAttackOrCounterattackWatchTransformIntoEgg.coffee	app/sdk/modifiers/modifierMyAttackOrCounterattackWatch.coffee|app/sdk/modifiers/modifierEgg.coffee|app/sdk/modifiers/modifierTransformed.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/removeAction.coffee|app/sdk/actions/playCardAsTransformAction.coffee
app/sdk/modifiers/modifierMyAttackWatch.coffee	app/common/logger.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee|app/sdk/actions/forcedAttackAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyAttackWatchApplyModifiers.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee
app/sdk/modifiers/modifierMyAttackWatchApplyModifiersToAllies.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee
app/sdk/modifiers/modifierMyAttackWatchAreaAttack.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyAttackWatchBonusManaCrystal.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/actions/bonusManaCoreAction.coffee|i18next
app/sdk/modifiers/modifierMyAttackWatchBuffSelf.coffee	app/common/logger.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/actions/attackAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee|i18next
app/sdk/modifiers/modifierMyAttackWatchGamble.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/actions/forcedAttackAction.coffee|app/common/config.js|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyAttackWatchGetSonghaiSpells.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/gameFormat.coffee
app/sdk/modifiers/modifierMyAttackWatchScarabBlast.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierMyAttackWatchSpawnMinionNearby.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/modifiers/modifierMyAttackWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardsLookupComplete.coffee
app/sdk/modifiers/modifierMyAttackWatchSummonDeadMinions.coffee	app/sdk/modifiers/modifierMyAttackWatch.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/actions/playCardSilentlyAction.coffee
app/sdk/modifiers/modifierMyBuildWatch.coffee	app/sdk/modifiers/modifierBuildWatch.coffee|app/sdk/actions/playCardAsTransformAction.coffee|app/sdk/modifiers/modifierBuilding.coffee
app/sdk/modifiers/modifierMyBuildWatchDrawCards.coffee	app/sdk/modifiers/modifierMyBuildWatch.coffee|app/sdk/actions/drawCardAction.coffee
app/sdk/modifiers/modifierMyGeneralAttackWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierMyGeneralAttackWatchSpawnEntity.coffee	app/sdk/modifiers/modifierMyGeneralAttackWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/common/utils/utils_game_session.coffee
app/sdk/modifiers/modifierMyGeneralAttackWatchSpawnRandomEntityFromDeck.coffee	app/sdk/modifiers/modifierMyGeneralAttackWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee|app/common/config.js
app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchBuffSelf.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchBuffSelfAndDrawACard.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchBuffSelfAttackForSame.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchDamageNearby.coffee	app/common/config.js|app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchHealSelf.coffee	app/common/config.js|app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierMyGeneralDamagedWatchMiniMinion.coffee	app/sdk/modifiers/modifierMyGeneralDamagedWatch.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/drawCardAction.coffee
app/sdk/modifiers/modifierMyHealWatchAnywhere.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierMyHealWatchAnywhereBuffSelf.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyHealWatchAnywhere.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyMinionAttackWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/attackAction.coffee
app/sdk/modifiers/modifierMyMinionAttackWatchHealGeneral.coffee	app/sdk/modifiers/modifierMyMinionAttackWatch.coffee|app/sdk/actions/healAction.coffee
app/sdk/modifiers/modifierMyMinionOrGeneralDamagedWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyMinionOrGeneralDamagedWatchBuffSelf.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyMinionOrGeneralDamagedWatch.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/sdk/helpers/stringifiers.coffee
app/sdk/modifiers/modifierMyMoveWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/moveAction.coffee
app/sdk/modifiers/modifierMyMoveWatchAnyReason.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/moveAction.coffee|app/sdk/actions/teleportAction.coffee|app/sdk/actions/swapUnitsAction.coffee
app/sdk/modifiers/modifierMyMoveWatchAnyReasonDamageNearbyEnemyMinions.coffee	app/sdk/modifiers/modifierMyMoveWatchAnyReason.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyMoveWatchAnyReasonDrawCard.coffee	app/sdk/modifiers/modifierMyMoveWatchAnyReason.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyMoveWatchApplyModifiers.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierMyMoveWatch.coffee|app/common/utils/utils_game_session.coffee|app/sdk/cards/cardType.coffee
app/sdk/modifiers/modifierMyMoveWatchDrawCard.coffee	app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifierMyMoveWatch.coffee
app/sdk/modifiers/modifierMyMoveWatchSpawnEntity.coffee	app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/modifiers/modifierMyMoveWatch.coffee|app/sdk/cards/cardType.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/modifiers/modifierMyOtherMinionsDamagedWatch.coffee	app/sdk/modifiers/modifier.coffee|app/sdk/actions/damageAction.coffee
app/sdk/modifiers/modifierMyOtherMinionsDamagedWatchDamagedMinionGrows.coffee	app/sdk/modifiers/modifierMyOtherMinionsDamagedWatch.coffee|app/sdk/modifiers/modifierGrow.coffee
